Degree,Min,Max,Range
1,no
2,no
3,no
4,no
5,no
6,no
7,no
8,no
9,no
10,no
11,no
12,no
13,no
14,no
15,no
16,no
17,no
18,no
19,no
20,no
21,no
22,no
23,no
24,no
25,no
26,no
247,-0.0012083730371724166,1.0000128731333089,1.0012212461704812
248,-0.0003129751377424772,1.000000080879819,1.0003130560175615
249,-0.0011986672468766169,0.9999873328280398,1.0011860000749164
250,-0.0003104703930206787,0.9999999210457597,1.0003103914387803
251,-0.0011891159578213961,1.0000124661141871,1.0012015820720086
252,-0.00030800577680528685,1.0000000770892976,1.0003080828661028
253,-0.0011797155869671117,0.9999877301944684,1.0011674457814355
254,-0.0003055805813198531,0.9999999247173763,1.0003055052986962
255,-0.0011704625716771888,1.000012078097622,1.0011825406692991
256,-0.0003031928367127068,1.000000073531973,1.0003032663686857
257,-0.0011613533689047162,0.9999881091522134,1.0011494625211181
258,-0.00030084196221169535,0.9999999281648093,1.000300770127021
259,-0.0011523844544099049,1.0000117079188766,1.0011640923732865
260,-0.00029852729216939267,1.000000070190205,1.0002985974823744
261,-0.0011435523219170407,0.9999884708210349,1.001132023142952
262,-0.0002962480796218636,0.9999999314049314,1.0002961794845533
263,-0.0011348554644696751,1.0000113545011147,1.0011462099655843
264,-0.00029400349944475046,1.0000000670479008,1.0002940705473455
265,-0.0011262923111375889,0.9999888162368432,1.0011151085479808
266,-0.00029179265130541143,0.9999999344530879,1.0002917271043934
267,-0.0011178565028372445,1.0000110168475225,1.0011288733503596
268,-0.00028961456226911375,1.0000000640903903,1.0002896786526594
269,-0.0011095445989408037,0.9999891463590598,1.0010986909580006
270,-0.00028746818915870165,0.9999999373232851,1.0002874055124438
271,-0.0011013531728866766,1.0000106940343156,1.0011120472072024
272,-0.0002853546674838059,1.00000006130431,1.0002854159717938
273,-0.0010932865358129207,0.9999894620774445,1.0010827486132574
274,-0.0002832717316320066,0.9999999400283197,1.0002832117599518
275,-0.0010853363573469776,1.0000103852043845,1.0010957215617315
276,-0.000281217571896919,1.0000000586773918,1.0002812762492888
277,-0.0010774974446285945,0.9999897642178579,1.0010672616624865
278,-0.00027919527558767365,0.9999999425799138,1.0002791378555014
279,-0.0010697745123510738,1.000010089561646,1.001079864073997
280,-0.00027719963133748804,1.0000000561984363,1.000277255829774
281,-0.0010621612279868575,0.9999900535479087,1.0010522147758956
282,-0.0002752344567099052,0.9999999449887791,1.000275179445489
283,-0.0010546509898391454,1.0000098063658394,1.0010644573556786
284,-0.00027329527677644183,1.0000000538571825,1.000273349133959
285,-0.001047253613114918,0.9999903307816576,1.0010375843947725
286,-0.0002713840136151502,0.9999999472647829,1.0002713312783982
287,-0.0010399527278422416,1.0000095349279472,1.0010494876557894
288,-0.0002694995715197823,1.0000000516441947,1.0002695512157145
289,-0.0010327582343197528,0.9999905965841287,1.0010233548184484
290,-0.000267640375854139,0.9999999494169348,1.0002675897927888
291,-0.0010256579956690048,1.0000092746059783,1.0010349326016472
292,-0.00026580622039029667,1.000000049550817,1.0002658557712074
293,-0.0010186588981617728,0.9999908515752597,1.0010095104734216
294,-0.0002639980697565214,0.9999999514535565,1.000263949523313
295,-0.0010117498040438933,1.0000090248011388,1.0010207746051827
296,-0.00026221444044854936,1.0000000475690416,1.00026226200949
297,-0.0010049395729204158,0.9999910963334995,1.0009960359064198
298,-0.0002604545478821496,0.9999999533822901,1.0002604079301722
299,-0.0009982135620745236,1.0000087849544657,1.0010069985165402
300,-0.00025871801301774466,1.000000045691572,1.0002587637045899
301,-0.000991584377768917,0.9999913313991602,1.000982915776929
302,-0.0002570044171312791,0.9999999552101957,1.000256959627327
303,-0.0009850381837178124,1.0000085545435875,1.0009935927273053
304,-0.0002553133032248689,1.0000000439116057,1.0002553572148305
305,-0.0009785775718249567,0.9999915572773288,1.0009701348491538
306,-0.00025364417723189314,0.9999999569437823,1.0002536011210141
307,-0.0009722048431020092,1.0000083330800078,1.0009805379231098
308,-0.0002519965091897225,1.0000000422229154,1.0002520387321052
309,-0.0009659101614642451,0.9999917744406359,1.0009576846021002
310,-0.0002503701839732253,0.999999958589028,1.0002503287730011
311,-0.0009596979929133997,1.0000081201063558,1.0009678180992692
312,-0.0002487657856487524,1.0000000406197134,1.000248806405362
313,-0.0009535679723896573,0.9999919833317006,1.0009455513040901
314,-0.00024718146938995655,0.9999999601515198,1.0002471416209098
315,-0.0009475124845919058,1.0000079151941996,1.0009554276787915
316,-0.00024561657281974014,1.0000000390966544,1.000245655669474
317,-0.0009415306418448233,0.999992184365367,1.0009337150072117
318,-0.0002440706451001251,0.9999999616363822,1.0002440322814823
319,-0.0009356311416748864,1.0000077179417328,1.0009433490834077
320,-0.00024254615561331017,1.0000000376487943,1.0002425838044076
321,-0.000929802719710604,0.9999923779308608,1.0009221806505715
322,-0.00024103933835795122,0.9999999630483793,1.0002410023867374
323,-0.0009240444028120742,1.0000075279719134,1.0009315723747254
324,-0.00023955069611958368,1.0000000362715524,1.000239586967672
325,-0.000918355223133327,0.9999925643935317,1.000910919616665
326,-0.00023808171378930654,0.9999999643919155,1.0002380461057048
327,-0.0009127389632992422,1.0000073449305797,1.000920083893879
328,-0.00023662844022914742,1.0000000349606792,1.0002366634009083
329,-0.0009071923764661372,0.9999927440966975,1.0008999364731637
330,-0.00023519556439682843,0.9999999656711085,1.0002351612355054
331,-0.0009017115610434612,1.0000071684848884,1.0009088800459318
332,-0.00023377721642781069,1.0000000337122332,1.000233810928661
333,-0.0008962955705063003,0.9999929173631903,1.0008892129336966
334,-0.00023237852088497934,0.9999999668897608,1.0002323454106459
335,-0.000890943463143945,1.000006998321692,1.0008979417848358
336,-0.0002309944624514504,1.0000000325225011,1.0002310269849526
337,-0.0008856543019596375,0.9999930844967472,1.0008787387987068
338,-0.00022962783350433114,0.9999999680514047,1.000229595884909
339,-0.0008804271545244657,1.0000068341462645,1.0008872613007889
340,-0.00022827724813179184,1.0000000313881179,1.0002283086362498
341,-0.0008752643742066524,0.9999932457834593,1.000868510157666
342,-0.00022694105541859466,0.9999999691593284,1.000226910214747
343,-0.0008701620160664336,1.0000066756808974,1.000876837696964
344,-0.00022562229494532682,1.0000000303058805,1.0002256526008257
345,-0.0008651184119226052,0.999993401492882,1.0008585199048046
346,-0.00022431834359309955,0.9999999702166144,1.0002242885602075
347,-0.0008601326474006465,1.0000065226638686,1.0008666553112693
348,-0.00022302852897815306,1.0000000292728235,1.0002230578018017
349,-0.0008552038122462413,0.9999935518792381,1.0008487556914845
350,-0.00022175305968930026,0.999999971226127,1.0002217242858165
351,-0.0008503310001892195,1.0000063748482444,1.0008567058484337
352,-0.00022049390445977313,1.0000000282861972,1.000220522190657
353,-0.0008455133088512978,0.9999936971824205,1.0008392104912718
354,-0.0002192484609709333,0.9999999721905147,1.0002192206514857
355,-0.0008407498396550417,1.000006232000898,1.000846981840553
356,-0.00021801664596476922,1.00000002734341,1.0002180439893746
357,-0.0008360396977031281,0.9999938376289501,1.0008298773266533
358,-0.00021679835913268608,0.9999999731122946,1.0002167714714272
359,-0.0008313819917440957,1.0000060939016586,1.0008374758934027
360,-0.0002155934836852169,1.0000000264420672,1.0002156199257524
361,-0.0008267758339822184,0.9999939734328989,1.000820749266881
362,-0.00021440188688204298,0.9999999739937768,1.0002143758806588
363,-0.000822220340050972,1.000005960342416,1.000828180682467
364,-0.00021322342056140364,1.0000000255798973,1.0002132490004587
365,-0.0008177146288686488,0.999994104796649,1.0008118194255176
366,-0.00021205792157702463,0.9999999748371475,1.0002120327587245
367,-0.000813257822548985,1.0000058311263158,1.0008190889488648
368,-0.00021090521226851955,1.000000024754814,1.0002109299670825
369,-0.0008088490463246667,0.9999942319116732,1.000803080957998
370,-0.00020976510088344114,0.9999999756444407,1.000209740745324
371,-0.0008044874283864023,1.000005706067061,1.0008101934954474
372,-0.0002086373819486509,1.0000000239648281,1.0002086613467767
373,-0.000800172099819696,0.9999943549592256,1.0007945270590453
374,-0.00020752183666084,0.9999999764175713,1.0002074982542322
375,-0.0007959051413696794,1.0000055849882878,1.0008014901296576
376,-0.0002064182331977804,1.0000000232081172,1.000206441441315
377,-0.0007916845626256275,0.9999944741110223,1.000786158673648
378,-0.0002053263270452299,0.9999999771583115,1.0002053034853566
379,-0.0007875081744650458,1.0000054677228027,1.0007929758972678
380,-0.00020424586131734257,1.0000000224829328,1.0002042683442502
381,-0.0007833751192827254,0.9999945895297988,1.0007779646490815
382,-0.00020317656696777764,0.9999999778683644,1.000203154435332
383,-0.0007792845418839178,1.0000053541121399,1.0007846386540238
384,-0.00020211816309589903,1.0000000217876353,1.0002021399507313
385,-0.0007752355894041774,0.9999947013698947,1.0007699369592988
386,-0.0002010703571462824,0.999999978549279,1.0002010489064252
387,-0.0007712274112085526,1.0000052440060199,1.0007764714172285
388,-0.00020003284511410646,1.000000021120702,1.0002000539658162
389,-0.00076725915874859,0.9999948097777094,1.000762068936458
390,-0.00019900785282411793,0.9999999792025482,1.0001989870553722
391,-0.0007633369651042776,1.0000051372617509,1.0007684742268552
392,-0.00019799302958001253,1.0000000204807513,1.0001980135103312
393,-0.0007594544651330359,0.9999949148922995,1.0007543693574326
394,-0.00019698780514521008,0.9999999798295587,1.0001969676347038
395,-0.0007556098541150469,1.0000050337438395,1.0007606435979546
396,-0.00019599183296092892,1.0000000198663632,1.000196011699324
397,-0.0007518022921913503,0.9999950168456937,1.000746819137885
398,-0.00019500736713573552,0.9999999804316204,1.0001949877987562
399,-0.0007480309411422859,1.0000049333235927,1.000752964264735
400,-0.00019403291914837917,1.0000000192763205,1.0001940521954689
401,-0.0007442999878754519,0.9999951157634062,1.0007394157512817
402,-0.00019306690893416967,0.9999999810099567,1.000193047918891
403,-0.0007406091891162814,1.0000048358786044,1.0007454450677207
404,-0.00019211065954943818,1.0000000187094082,1.0001921293689577
405,-0.0007369525970168378,0.9999952117647541,1.000732164361771
406,-0.00019116522075518505,0.9999999815657198,1.000191146786475
407,-0.0007333293804594465,1.0000047412925204,1.0007380706729798
408,-0.00019022732269802223,1.0000000181645206,1.0001902454872185
409,-0.0007297392117499579,0.999995304963266,1.000725044175016
410,-0.00018929944120621434,0.9999999820999977,1.000189281541204
411,-0.0007261926039471289,1.0000046494545627,1.00073084205851
412,-0.00018838100615975462,1.0000000176405703,1.0001883986467301
413,-0.0007226773905744666,0.9999953954670013,1.0007180728575757
414,-0.00018746918170831073,0.9999999826138462,1.0001874517955545
415,-0.0007191927463505721,1.0000045602593224,1.000723753005673
416,-0.00018656954828299988,1.0000000171366037,1.0001865866848867
417,-0.0007157396928473281,0.9999954833788537,1.000711223071701
418,-0.0001856758876075948,0.9999999831082136,1.0001856589958211
419,-0.0007123277752696944,1.0000044736063542,1.0007168013816239
420,-0.00018479236956725487,1.0000000166516303,1.0001848090211976
421,-0.0007089444659446609,0.9999955687968596,1.0007045132628043
422,-0.0001839161656300714,0.9999999835840063,1.0001838997496364
423,-0.000705588944183877,1.0000043893999424,1.0007099783441262
424,-0.00018304877043290313,1.0000000161848033,1.0001830649552361
425,-0.0007022694471403024,0.9999956518144721,1.0006979212616125
426,-0.00018218921403512223,0.9999999840420939,1.0001821732561291
427,-0.0006989828261587672,1.0000043075488816,1.0007032903750404
428,-0.00018133793736685444,1.0000000157352527,1.0001813536726196
429,-0.0006957220491818905,0.9999957325207808,1.0006914545699628
430,-0.00018049416467930124,0.9999999844832985,1.0001804786479778
431,-0.0006924914442223429,1.0000042279660866,1.000696719410309
432,-0.00017965894851756925,1.0000000153021942,1.0001796742507119
433,-0.0006892969072019861,0.9999958110007914,1.0006851079079935
434,-0.00017883004308599793,0.999999984908388,1.000178814951474
435,-0.0006861262826212133,1.0000041505685662,1.0006902768511874
436,-0.00017801077860857273,1.0000000148848884,1.0001780256634971
437,-0.0006829829230549644,0.9999958873356507,1.0006788702587057
438,-0.00017719623620687797,0.9999999853180963,1.0001771815543032
439,-0.0006798759045701375,1.0000040752770116,1.0006839511815817
440,-0.00017639230333210687,1.000000014482619,1.0001764067859513
441,-0.0006767908775835996,0.9999959616028279,1.0006727524804115
442,-0.0001755936287489157,0.9999999857130963,1.0001755793418452
443,-0.0006737331518807399,1.0000040020156968,1.0006777351675775
444,-0.00017480230316702094,1.0000000140947167,1.0001748163978839
445,-0.0006707091222313832,0.9999960338763241,1.0006667429985554
446,-0.00017401927105187287,0.9999999860940443,1.0001740053650963
447,-0.0006677051722322469,1.0000039307123112,1.0006716358845433
448,-0.00017324117938216643,1.0000000137205378,1.00017325489992
449,-0.0006647315034202239,0.9999961042268914,1.0006608357303117
450,-0.000172471809378405,0.9999999864615894,1.000172458270968
451,-0.000661785965265338,1.0000038612976996,1.000665647262965
452,-0.00017170911001923583,1.0000000133594964,1.0001717224695157
453,-0.0006588586025718102,0.9999961727221072,1.000655031324679
454,-0.00017095144651957384,0.9999999868162699,1.0001709382627895
455,-0.0006559674475906108,1.0000037937057118,1.0006597611533024
456,-0.00017020216779872754,1.0000000130110145,1.0001702151788132
457,-0.0006530959326686014,0.9999962394266844,1.0006493353593529
458,-0.00016945955605340846,0.9999999871587029,1.0001694467147564
459,-0.0006502476742323293,1.0000037278730896,1.0006539755473218
460,-0.00016872202975842798,1.000000012674534,1.0001687347042925
461,-0.000647430544138683,0.9999963044024516,1.0006437349465902
462,-0.00016799084465690672,0.9999999874893415,1.0001679783339985
463,-0.0006446286098499843,1.00000366373933,1.00064829234918
464,-0.00016726794561994218,1.0000000123495731,1.000167280295193
465,-0.0006418605159917989,0.9999963677086956,1.0006382282246875
466,-0.00016655013939792518,0.9999999878087636,1.0001665379481617
467,-0.0006391104351060606,1.0000036012464601,1.0006427116815662
468,-0.00016583746887294248,1.0000000120356012,1.000165849504474
469,-0.0006363839414696426,0.999996429402078,1.0006328133435476
470,-0.00016513123980005373,0.9999999881173893,1.0001651193571894
471,-0.0006336842727030501,1.000003540338987,1.0006372246116901
472,-0.00016443261897775008,1.0000000117322116,1.0001644443511895
473,-0.0006309989277855643,0.9999964895369482,1.0006274884647337
474,-0.00016373908926670122,0.999999988415663,1.0001637275049298
475,-0.0006283482379901284,1.000003480963705,1.0006318292016951
476,-0.00016305067624505787,1.0000000114389118,1.000163062115157
477,-0.0006257087111652404,0.9999965481653476,1.0006222568765128
